Frame Number,Time Stamp (ms),Buffer Index
7637,255960,0
7638,255993,0
7639,256031,0
7640,256071,0
7641,256104,0
7642,256136,0
7643,256168,0
7644,256200,0
7645,256232,0
7646,256265,0
7647,256296,0
7648,256337,0
7649,256360,0
7650,256408,0
7651,256441,0
7652,256473,0
7653,256504,0
7654,256537,0
7655,256569,0
7656,256600,0
7657,256634,0
7658,256664,0
7659,256696,0
7660,256739,0
7661,256777,0
7662,256809,0
7663,256840,0
7664,256872,0
7665,256904,0
7666,256939,0
7667,256969,0
7668,257000,0
7669,257036,0
7670,257066,0
7671,257112,0
7672,257144,0
7673,257176,0
7674,257209,0
7675,257240,0
7676,257272,0
7677,257304,0
7678,257347,0
7679,257368,0
7680,257405,0
7681,257438,0
7682,257481,0
7683,257513,0
7684,257547,0
7685,257576,0
7686,257608,0
7687,257640,0
7688,257672,0
7689,257704,0
7690,257744,0
7691,257768,0
7692,257808,0
7693,257848,0
7694,257881,0
7695,257912,0
7696,257946,0
7697,257976,0
7698,258009,0
7699,258042,0
7700,258077,0
7701,258104,0
7702,258151,0
7703,258184,0
7704,258217,0
7705,258248,0
7706,258280,0
7707,258313,0
7708,258352,0
7709,258376,0
7710,258411,0
7711,258444,0
7712,258479,0
7713,258504,0
7714,258553,0
7715,258585,0
7716,258616,0
7717,258648,0
7718,258680,0
7719,258713,0
7720,258749,0
7721,258776,0
7722,258809,0
7723,258846,0
7724,258888,0
7725,258921,0
7726,258952,0
7727,258984,0
7728,259016,0
7729,259048,0
7730,259080,0
7731,259113,0
7732,259152,0
7733,259176,0
7734,259211,0
7735,259255,0
7736,259289,0
7737,259320,0
7738,259353,0
7739,259384,0
7740,259416,0
7741,259450,0
7742,259479,0
7743,259512,0
7744,259555,0
7745,259592,0
7746,259625,0
7747,259656,0
7748,259688,0
7749,259719,0
7750,259755,0
7751,259784,0
7752,259816,0
7753,259851,0
7754,259883,0
7755,259912,0
7756,259960,0
7757,259992,0
7758,260024,0
7759,260056,0
7760,260088,0
7761,260121,0
7762,260158,0
7763,260184,0
7764,260217,0
7765,260255,0
7766,260295,0
7767,260328,0
7768,260360,0
7769,260392,0
7770,260424,0
7771,260456,0
7772,260488,0
7773,260520,0
7774,260560,0
7775,260584,0
7776,260619,0
7777,260664,0
7778,260696,0
7779,260728,0
7780,260761,0
7781,260793,0
7782,260824,0
7783,260857,0
7784,260888,0
7785,260920,0
7786,260962,0
7787,261000,0
7788,261032,0
7789,261064,0
7790,261096,0
7791,261129,0
7792,261163,0
7793,261192,0
7794,261225,0
7795,261259,0
7796,261290,0
7797,261320,0
7798,261368,0
7799,261400,0
7800,261432,0
7801,261464,0
7802,261497,0
7803,261529,0
7804,261565,0
7805,261593,0
7806,261625,0
7807,261662,0
7808,261692,0
7809,261736,0
7810,261768,0
7811,261800,0
7812,261831,0
7813,261864,0
7814,261897,0
7815,261929,0
7816,261968,0
7817,261992,0
7818,262026,0
7819,262072,0
7820,262105,0
7821,262137,0
7822,262168,0
7823,262200,0
7824,262232,0
7825,262264,0
7826,262296,0
7827,262329,0
7828,262370,0
7829,262392,0
7830,262440,0
7831,262472,0
7832,262504,0
7833,262536,0
7834,262570,0
7835,262600,0
7836,262632,0
7837,262667,0
7838,262698,0
7839,262728,0
7840,262776,0
7841,262808,0
7842,262840,0
7843,262872,0
7844,262904,0
7845,262937,0
7846,262973,0
7847,263000,0
7848,263032,0
7849,263069,0
7850,263099,0
7851,263144,0
7852,263176,0
7853,263208,0
7854,263240,0
7855,263272,0
7856,263304,0
7857,263336,0
7858,263375,0
7859,263400,0
7860,263434,0
7861,263480,0
7862,263512,0
7863,263545,0
7864,263576,0
7865,263608,0
7866,263640,0
7867,263673,0
7868,263704,0
7869,263736,0
7870,263778,0
7871,263799,0
7872,263848,0
7873,263880,0
7874,263912,0
7875,263944,0
7876,263979,0
7877,264008,0
7878,264040,0
7879,264075,0
7880,264105,0
7881,264136,0
7882,264184,0
7883,264216,0
7884,264248,0
7885,264280,0
7886,264313,0
7887,264344,0
7888,264381,0
7889,264408,0
7890,264440,0
7891,264477,0
7892,264507,0
7893,264551,0
7894,264584,0
7895,264616,0
7896,264648,0
7897,264680,0
7898,264712,0
7899,264746,0
7900,264782,0
7901,264808,0
7902,264841,0
7903,264888,0
7904,264920,0
7905,264953,0
7906,264984,0
7907,265016,0
7908,265049,0
7909,265081,0
7910,265112,0
7911,265145,0
7912,265185,0
7913,265208,0
7914,265255,0
7915,265288,0
7916,265320,0
7917,265352,0
7918,265386,0
7919,265416,0
7920,265448,0
7921,265482,0
7922,265512,0
7923,265544,0
7924,265588,0
7925,265624,0
7926,265656,0
7927,265688,0
7928,265720,0
7929,265752,0
7930,265788,0
7931,265817,0
7932,265849,0
7933,265884,0
7934,265915,0
7935,265961,0
7936,265992,0
7937,266024,0
7938,266057,0
7939,266088,0
7940,266120,0
7941,266152,0
7942,266191,0
7943,266216,0
7944,266249,0
7945,266287,0
7946,266328,0
7947,266360,0
7948,266392,0
7949,266424,0
7950,266456,0
7951,266488,0
7952,266519,0
7953,266552,0
7954,266593,0
7955,266616,0
7956,266663,0
7957,266696,0
7958,266729,0
7959,266760,0
7960,266794,0
7961,266824,0
7962,266856,0
7963,266891,0
7964,266920,0
7965,266952,0
7966,266995,0
7967,267032,0
7968,267064,0
7969,267096,0
7970,267129,0
7971,267161,0
7972,267196,0
7973,267224,0
7974,267257,0
7975,267293,0
7976,267323,0
7977,267368,0
7978,267400,0
7979,267433,0
7980,267464,0
7981,267496,0
7982,267528,0
7983,267560,0
7984,267598,0
7985,267624,0
7986,267657,0
7987,267695,0
7988,267736,0
7989,267768,0
7990,267800,0
7991,267832,0
7992,267864,0
7993,267896,0
7994,267928,0
7995,267960,0
7996,268000,0
7997,268024,0
7998,268072,0
7999,268104,0
8000,268136,0
8001,268168,0
8002,268201,0
8003,268232,0
8004,268264,0
8005,268298,0
8006,268328,0
8007,268360,0
8008,268402,0
8009,268439,0
8010,268472,0
8011,268504,0
8012,268536,0
8013,268569,0
8014,268603,0
8015,268632,0
8016,268664,0
8017,268700,0
8018,268730,0
8019,268777,0
8020,268809,0
8021,268841,0
8022,268872,0
8023,268904,0
8024,268936,0
8025,268968,0
8026,269007,0
8027,269033,0
8028,269065,0
8029,269103,0
8030,269145,0
8031,269177,0
8032,269209,0
8033,269240,0
8034,269272,0
8035,269304,0
8036,269336,0
8037,269368,0
8038,269409,0
8039,269432,0
8040,269467,0
8041,269512,0
8042,269544,0
8043,269576,0
8044,269609,0
8045,269640,0
8046,269672,0
8047,269706,0
8048,269736,0
8049,269768,0
8050,269810,0
8051,269848,0
8052,269880,0
8053,269912,0
8054,269945,0
8055,269977,0
8056,270012,0
8057,270041,0
8058,270072,0
8059,270108,0
8060,270138,0
8061,270168,0
8062,270216,0
8063,270248,0
8064,270280,0
8065,270312,0
8066,270344,0
8067,270376,0
8068,270413,0
8069,270440,0
8070,270472,0
8071,270510,0
8072,270552,0
8073,270584,0
8074,270615,0
8075,270648,0
8076,270681,0
8077,270712,0
8078,270745,0
8079,270776,0
8080,270816,0
8081,270840,0
8082,270875,0
8083,270919,0
8084,270952,0
8085,270983,0
8086,271016,0
8087,271048,0
8088,271080,0
8089,271114,0
8090,271144,0
8091,271175,0
8092,271218,0
8093,271256,0
8094,271288,0
8095,271320,0
8096,271352,0
8097,271384,0
8098,271418,0
8099,271448,0
8100,271480,0
8101,271515,0
8102,271546,0
8103,271576,0
8104,271624,0
8105,271656,0
8106,271688,0
8107,271720,0
8108,271752,0
8109,271784,0
8110,271821,0
8111,271848,0
8112,271880,0
8113,271917,0
8114,271960,0
8115,271991,0
8116,272024,0
8117,272056,0
8118,272088,0
8119,272121,0
8120,272152,0
8121,272184,0
8122,272223,0
8123,272248,0
8124,272282,0
8125,272329,0
8126,272360,0
8127,272392,0
8128,272425,0
8129,272456,0
8130,272488,0
8131,272521,0
8132,272553,0
8133,272584,0
8134,272625,0
8135,272648,0
8136,272696,0
8137,272728,0
8138,272760,0
8139,272792,0
8140,272826,0
8141,272856,0
8142,272889,0
8143,272922,0
8144,272953,0
8145,272983,0
8146,273032,0
8147,273064,0
8148,273096,0
8149,273129,0
8150,273160,0
8151,273192,0
8152,273228,0
8153,273257,0
8154,273288,0
8155,273324,0
8156,273355,0
8157,273401,0
8158,273432,0
8159,273464,0
8160,273497,0
8161,273529,0
8162,273560,0
8163,273592,0
8164,273630,0
8165,273656,0
8166,273690,0
8167,273736,0
8168,273768,0
8169,273800,0
8170,273832,0
8171,273864,0
8172,273895,0
8173,273928,0
8174,273961,0
8175,273991,0
8176,274032,0
8177,274056,0
8178,274104,0
8179,274136,0
8180,274168,0
8181,274200,0
8182,274233,0
8183,274264,0
8184,274296,0
8185,274329,0
8186,274361,0
8187,274392,0
8188,274440,0
8189,274472,0
8190,274504,0
8191,274536,0
8192,274567,0
8193,274600,0
8194,274635,0
8195,274665,0
8196,274696,0
8197,274732,0
8198,274764,0
8199,274808,0
8200,274840,0
8201,274872,0
8202,274904,0
8203,274936,0
8204,274968,0
8205,275000,0
8206,275038,0
8207,275064,0
8208,275098,0
8209,275144,0
8210,275176,0
8211,275208,0
8212,275240,0
8213,275272,0
8214,275304,0
8215,275337,0
8216,275368,0
8217,275400,0
8218,275439,0
8219,275464,0
8220,275512,0
8221,275544,0
8222,275577,0
8223,275608,0
8224,275641,0
8225,275672,0
8226,275703,0
8227,275738,0
8228,275769,0
8229,275800,0
8230,275848,0
8231,275880,0
8232,275913,0
8233,275945,0
8234,275976,0
8235,276008,0
8236,276043,0
8237,276072,0
8238,276103,0
8239,276139,0
8240,276171,0
8241,276216,0
8242,276247,0
8243,276280,0
8244,276313,0
8245,276344,0
8246,276376,0
8247,276408,0
8248,276446,0
8249,276472,0
8250,276506,0
8251,276543,0
8252,276584,0
8253,276616,0
8254,276648,0
8255,276680,0
8256,276712,0
8257,276744,0
8258,276776,0
8259,276808,0
8260,276849,0
8261,276872,0
8262,276920,0
8263,276952,0
8264,276984,0
8265,277016,0
8266,277050,0
8267,277080,0
8268,277112,0
8269,277147,0
8270,277176,0
8271,277208,0
8272,277251,0
8273,277288,0
8274,277320,0
8275,277352,0
8276,277384,0
8277,277415,0
8278,279401,0
8279,280759,0
8280,282762,0
8281,284173,0
8282,284177,0
8283,284184,0
8284,284222,0
8285,284247,0
8286,284282,0
8287,284328,0
8288,284360,0
8289,284392,0
8290,284424,0
8291,284456,0
8292,284487,0
8293,284520,0
8294,284552,0
8295,284584,0
8296,284623,0
8297,284648,0
8298,284695,0
8299,284728,0
8300,284760,0
8301,284791,0
8302,284825,0
8303,284855,0
8304,284888,0
8305,284921,0
8306,284952,0
8307,284984,0
8308,285026,0
8309,285064,0
8310,285096,0
8311,285128,0
8312,285161,0
8313,285191,0
8314,285227,0
8315,285255,0
8316,285288,0
8317,285323,0
8318,285355,0
8319,285400,0
8320,285432,0
8321,285463,0
8322,285495,0
8323,285528,0
8324,285560,0
8325,285592,0
8326,285629,0
8327,285655,0
8328,285689,0
8329,285725,0
8330,285768,0
8331,285799,0
8332,285831,0
8333,285864,0
8334,285896,0
8335,285928,0
8336,285960,0
8337,285991,0
8338,286031,0
8339,286055,0
8340,286103,0
8341,286136,0
8342,286168,0
8343,286200,0
8344,286232,0
8345,286264,0
8346,286296,0
8347,286329,0
8348,286361,0
8349,286392,0
8350,286434,0
8351,286471,0
8352,286504,0
8353,286536,0
8354,286568,0
8355,286600,0
8356,286634,0
8357,286664,0
8358,286695,0
8359,286731,0
8360,286763,0
8361,286808,0
8362,286840,0
8363,286871,0
8364,286903,0
8365,286936,0
8366,286968,0
8367,287000,0
8368,287036,0
8369,287064,0
8370,287097,0
8371,287133,0
8372,287175,0
8373,287208,0
8374,287239,0
8375,287272,0
8376,287304,0
8377,287336,0
8378,287368,0
8379,287400,0
8380,287439,0
8381,287464,0
8382,287511,0
8383,287545,0
8384,287576,0
8385,287608,0
8386,287640,0
8387,287672,0
8388,287704,0
8389,287736,0
8390,287768,0
8391,287800,0
8392,287842,0
8393,287879,0
8394,287912,0
8395,287945,0
8396,287975,0
8397,288008,0
8398,288043,0
8399,288072,0
8400,288103,0
8401,288139,0
8402,288171,0
8403,288216,0
8404,288248,0
8405,288280,0
8406,288312,0
8407,288344,0
8408,288375,0
8409,288408,0
8410,288445,0
8411,288472,0
8412,288505,0
8413,288541,0
8414,288584,0
8415,288616,0
8416,288648,0
8417,288680,0
8418,288711,0
8419,288744,0
8420,288776,0
8421,288808,0
8422,288847,0
8423,288872,0
8424,288907,0
8425,288952,0
8426,288984,0
8427,289016,0
8428,289048,0
8429,289080,0
8430,289112,0
8431,289144,0
8432,289176,0
8433,289208,0
8434,289248,0
8435,289287,0
8436,289320,0
8437,289351,0
8438,289383,0
8439,289416,0
8440,289450,0
8441,289480,0
8442,289512,0
8443,289546,0
8444,289578,0
8445,289608,0
8446,289656,0
8447,289688,0
8448,289719,0
8449,289752,0
8450,289783,0
8451,289816,0
8452,289852,0
8453,289880,0
8454,289912,0
8455,289948,0
8456,289992,0
8457,290024,0
8458,290056,0
8459,290088,0
8460,290119,0
8461,290151,0
8462,290183,0
8463,290216,0
8464,290254,0
8465,290280,0
8466,290315,0
8467,290359,0
8468,290393,0
8469,290424,0
8470,290455,0
8471,290488,0
8472,290520,0
8473,290551,0
8474,290584,0
8475,290615,0
8476,290656,0
8477,290696,0
8478,290728,0
8479,290760,0
8480,290791,0
8481,290824,0
8482,290857,0
8483,290888,0
8484,290920,0
8485,290954,0
8486,290986,0
8487,291016,0
8488,291063,0
8489,291096,0
8490,291129,0
8491,291161,0
8492,291192,0
8493,291223,0
8494,291259,0
8495,291287,0
8496,291320,0
8497,291356,0
8498,291400,0
8499,291431,0
8500,291464,0
8501,291495,0
8502,291528,0
8503,291560,0
8504,291591,0
8505,291623,0
8506,291662,0
8507,291687,0
8508,291723,0
8509,291768,0
8510,291800,0
8511,291832,0
8512,291864,0
8513,291896,0
8514,291928,0
8515,291960,0
8516,291992,0
8517,292023,0
8518,292064,0
8519,292103,0
8520,292136,0
8521,292168,0
8522,292200,0
8523,292232,0
8524,292265,0
8525,292296,0
8526,292328,0
8527,292361,0
8528,292393,0
8529,292423,0
8530,292472,0
8531,292503,0
8532,292535,0
8533,292567,0
8534,292600,0
8535,292631,0
8536,292667,0
8537,292695,0
8538,292728,0
8539,292763,0
8540,292795,0
8541,292839,0
8542,292872,0
8543,292903,0
8544,292935,0
8545,292968,0
8546,293000,0
8547,293032,0
8548,293069,0
8549,293096,0
8550,293130,0
8551,293175,0
8552,293208,0
8553,293240,0
8554,293272,0
8555,293304,0
8556,293336,0
8557,293367,0
8558,293400,0
8559,293432,0
8560,293472,0
8561,293495,0
8562,293543,0
8563,293576,0
8564,293608,0
8565,293640,0
8566,293673,0
8567,293704,0
8568,293735,0
8569,293769,0
8570,293801,0
8571,293832,0
8572,293879,0
8573,293912,0
8574,293944,0
8575,293976,0
8576,294008,0
8577,294040,0
8578,294075,0
8579,294103,0
8580,294135,0
8581,294172,0
8582,294203,0
8583,294247,0
8584,294279,0
8585,294312,0
8586,294344,0
8587,294376,0
8588,294408,0
8589,294440,0
8590,294477,0
8591,294503,0
8592,294537,0
8593,294584,0
8594,294616,0
8595,294648,0
8596,294680,0
8597,294712,0
8598,294745,0
8599,294775,0
8600,294807,0
8601,294839,0
8602,294879,0
8603,294903,0
8604,294951,0
8605,294983,0
8606,295016,0
8607,295048,0
8608,295081,0
8609,295112,0
8610,295143,0
8611,295177,0
8612,295208,0
8613,295240,0
8614,295287,0
8615,295319,0
8616,295351,0
8617,295383,0
8618,295415,0
8619,295448,0
8620,295483,0
8621,295512,0
8622,295543,0
8623,295579,0
8624,295611,0
8625,295656,0
8626,295687,0
8627,295720,0
8628,295752,0
8629,295783,0
8630,295815,0
8631,295847,0
8632,295885,0
8633,295912,0
8634,295946,0
8635,295981,0
8636,296024,0
8637,296056,0
8638,296088,0
8639,296119,0
8640,296151,0
8641,296184,0
8642,296216,0
8643,296247,0
8644,296287,0
8645,296312,0
8646,296359,0
8647,296391,0
8648,296424,0
8649,296456,0
8650,296488,0
8651,296520,0
8652,296551,0
8653,296585,0
8654,296617,0
8655,296648,0
8656,296690,0
8657,296728,0
8658,296760,0
8659,296791,0
8660,296824,0
8661,296856,0
8662,296891,0
8663,296919,0
8664,296951,0
8665,296987,0
8666,297019,0
8667,297064,0
8668,297095,0
8669,297129,0
8670,297160,0
8671,297192,0
8672,297224,0
8673,297256,0
8674,297293,0
8675,297319,0
8676,297353,0
8677,297389,0
8678,297431,0
8679,297464,0
8680,297496,0
8681,297528,0
8682,297560,0
8683,297592,0
8684,297624,0
8685,297656,0
8686,297695,0
8687,297720,0
8688,297767,0
8689,297799,0
8690,297831,0
8691,297863,0
8692,297896,0
8693,297928,0
8694,297960,0
8695,297993,0
8696,298025,0
8697,298055,0
8698,298098,0
8699,298136,0
8700,298167,0
8701,298200,0
8702,298231,0
8703,298263,0
8704,298298,0
8705,298327,0
8706,298360,0
8707,298394,0
8708,298427,0
8709,298472,0
8710,298504,0
8711,298536,0
8712,298568,0
8713,298600,0
8714,298632,0
8715,298663,0
8716,298701,0
8717,298728,0
8718,298760,0
8719,298797,0
8720,298840,0
8721,298871,0
8722,298904,0
8723,298937,0
8724,298967,0
8725,299000,0
8726,299031,0
8727,299065,0
8728,299103,0
8729,299128,0
8730,299175,0
8731,299208,0
8732,299240,0
8733,299272,0
8734,299303,0
8735,299336,0
8736,299367,0
8737,299400,0
8738,299432,0
8739,299463,0
8740,299505,0
8741,299544,0
8742,299576,0
8743,299608,0
8744,299639,0
8745,299672,0
8746,299706,0
8747,299735,0
8748,299767,0
8749,299803,0
8750,299834,0
8751,299863,0
8752,299913,0
8753,299944,0
8754,299976,0
8755,300007,0
8756,300039,0
8757,300072,0
8758,300108,0
8759,300136,0
8760,300168,0
8761,300204,0
8762,300248,0
8763,300280,0
8764,300312,0
8765,300344,0
8766,300375,0
8767,300407,0
8768,300440,0
8769,300471,0
8770,300511,0
8771,300536,0
8772,300570,0
8773,300616,0
8774,300648,0
8775,300680,0
8776,300712,0
8777,300744,0
8778,300775,0
8779,300808,0
8780,300839,0
8781,300872,0
8782,300913,0
8783,300951,0
8784,300984,0
8785,301015,0
8786,301048,0
8787,301080,0
8788,301114,0
8789,301144,0
8790,301175,0
8791,301210,0
8792,301241,0
8793,301271,0
8794,301319,0
8795,301351,0
8796,301383,0
8797,301416,0
8798,301447,0
8799,301479,0
8800,301516,0
8801,301544,0
8802,301575,0
8803,301612,0
8804,301655,0
8805,301687,0
8806,301719,0
8807,301751,0
8808,301784,0
8809,301816,0
8810,301848,0
8811,301880,0
8812,301918,0
8813,301944,0
8814,301978,0
8815,302024,0
8816,302055,0
8817,302088,0
8818,302119,0
8819,302151,0
8820,302183,0
8821,302216,0
8822,302247,0
8823,302280,0
8824,302320,0
8825,302360,0
8826,302392,0
8827,302423,0
8828,302456,0
8829,302487,0
8830,302521,0
8831,302551,0
8832,302584,0
8833,302618,0
8834,302649,0
8835,302680,0
8836,302729,0
8837,302760,0
8838,302791,0
8839,302823,0
8840,302855,0
8841,302888,0
8842,302924,0
8843,302952,0
8844,302984,0
8845,303020,0
8846,303064,0
8847,303096,0
8848,303128,0
8849,303159,0
8850,303192,0
8851,303223,0
8852,303255,0
8853,303288,0
8854,303326,0
8855,303352,0
8856,303386,0
8857,303431,0
8858,303464,0
8859,303495,0
8860,303528,0
8861,303560,0
8862,303591,0
8863,303624,0
8864,303656,0
8865,303687,0
8866,303728,0
8867,303752,0
8868,303799,0
8869,303831,0
8870,303864,0
8871,303895,0
8872,303929,0
8873,303960,0
8874,303992,0
8875,304026,0
8876,304057,0
8877,304087,0
8878,304134,0
8879,304167,0
8880,304199,0
8881,304232,0
8882,304263,0
8883,304296,0
8884,304333,0
8885,304360,0
8886,304396,0
8887,304429,0
8888,304464,0
8889,304503,0
8890,304535,0
8891,304567,0
8892,304599,0
8893,304631,0
8894,304666,0
8895,304696,0
8896,304735,0
8897,304760,0
8898,304793,0
8899,304839,0
8900,304871,0
8901,304903,0
8902,304936,0
8903,304968,0
8904,304999,0
8905,305032,0
8906,305064,0
8907,305095,0
8908,305137,0
8909,305160,0
8910,305208,0
8911,305240,0
8912,305271,0
8913,305304,0
8914,305343,0
8915,305368,0
8916,305402,0
8917,305435,0
8918,305465,0
8919,305495,0
8920,305543,0
8921,305575,0
8922,305607,0
8923,305639,0
8924,305671,0
8925,305703,0
8926,305741,0
8927,305767,0
8928,305800,0
8929,305837,0
8930,305867,0
8931,305912,0
8932,305943,0
8933,305975,0
8934,306008,0
8935,306040,0
8936,306072,0
8937,306103,0
8938,306142,0
8939,306168,0
8940,306201,0
8941,306248,0
8942,306280,0
8943,306312,0
8944,306345,0
8945,306377,0
8946,306408,0
8947,306440,0
8948,306471,0
8949,306503,0
8950,306544,0
8951,306567,0
8952,306615,0
8953,306648,0
8954,306680,0
8955,306712,0
8956,306746,0
8957,306777,0
8958,306808,0
8959,306842,0
8960,306872,0
8961,306904,0
8962,306952,0
8963,306984,0
8964,307015,0
8965,307047,0
8966,307080,0
8967,307112,0
8968,307148,0
8969,307175,0
8970,307208,0
8971,307244,0
8972,307274,0
8973,307320,0
8974,307352,0
8975,307384,0
8976,307416,0
8977,307447,0
8978,307480,0
8979,307511,0
8980,307550,0
8981,307575,0
8982,307609,0
8983,307646,0
8984,307688,0
8985,307720,0
8986,307755,0
8987,307784,0
8988,307815,0
8989,307847,0
8990,307882,0
8991,307911,0
8992,307958,0
8993,307976,0
8994,308023,0
8995,308055,0
8996,308088,0
8997,308120,0
8998,308158,0
8999,308183,0
9000,308217,0
9001,308250,0
9002,308285,0
9003,308311,0
9004,308355,0
9005,308392,0
9006,308424,0
9007,308455,0
9008,308487,0
9009,308519,0
9010,308556,0
9011,308583,0
9012,308615,0
9013,308652,0
9014,308687,0
9015,308728,0
9016,308760,0
9017,308791,0
9018,308825,0
9019,308856,0
9020,308887,0
9021,308919,0
9022,308958,0
9023,308984,0
9024,309017,0
9025,309055,0
9026,309095,0
9027,309128,0
9028,309160,0
9029,309191,0
9030,309224,0
9031,309255,0
9032,309287,0
9033,309320,0
9034,309360,0
9035,309383,0
9036,309431,0
9037,309464,0
9038,309495,0
9039,309527,0
9040,309562,0
9041,309591,0
9042,309624,0
9043,309658,0
9044,309688,0
9045,309720,0
9046,309762,0
9047,309799,0
9048,309831,0
9049,309864,0
9050,309895,0
9051,309928,0
9052,309963,0
9053,309991,0
9054,310024,0
9055,310059,0
9056,310089,0
9057,310136,0
9058,310168,0
9059,310199,0
9060,310232,0
9061,310263,0
9062,310296,0
9063,310328,0
9064,310365,0
9065,310391,0
9066,310425,0
9067,310462,0
9068,310504,0
9069,310535,0
9070,310568,0
9071,310600,0
9072,310631,0
9073,310664,0
9074,310696,0
9075,310727,0
9076,310767,0
9077,310791,0
9078,310841,0
9079,310872,0
9080,310904,0
9081,310935,0
9082,310969,0
9083,310999,0
9084,311031,0
9085,311065,0
9086,311096,0
9087,311127,0
9088,311170,0
9089,311208,0
9090,311239,0
9091,311271,0
9092,311303,0
9093,311335,0
9094,311371,0
9095,311399,0
9096,311432,0
9097,311468,0
9098,311497,0
9099,311528,0
9100,311576,0
9101,311608,0
9102,311640,0
9103,311671,0
9104,311703,0
9105,311735,0
9106,311773,0
9107,311799,0
9108,311832,0
9109,311869,0
9110,311912,0
9111,311944,0
9112,311976,0
9113,312007,0
9114,312039,0
9115,312071,0
9116,312103,0
9117,312136,0
9118,312176,0
9119,312199,0
9120,312234,0
9121,312280,0
9122,312312,0
9123,312343,0
9124,312376,0
9125,312408,0
9126,312440,0
9127,312472,0
9128,312503,0
9129,312535,0
9130,312578,0
9131,312615,0
9132,312647,0
9133,312680,0
9134,312712,0
9135,312744,0
9136,312779,0
9137,312808,0
9138,312840,0
9139,312875,0
9140,312906,0
9141,312935,0
9142,312984,0
9143,313015,0
9144,313047,0
9145,313079,0
9146,313112,0
9147,313144,0
9148,313181,0
9149,313208,0
9150,313240,0
9151,313277,0
9152,313320,0
9153,313352,0
9154,313384,0
9155,313415,0
9156,313447,0
9157,313479,0
9158,313511,0
9159,313544,0
9160,313583,0
9161,313608,0
9162,313642,0
9163,313687,0
9164,313719,0
9165,313751,0
9166,313784,0
9167,313815,0
9168,313847,0
9169,313881,0
9170,313912,0
9171,313944,0
9172,313985,0
9173,314024,0
9174,314055,0
9175,314087,0
9176,314119,0
9177,314151,0
9178,314186,0
9179,314216,0
9180,314247,0
9181,314282,0
9182,314313,0
9183,314344,0
9184,314392,0
9185,314423,0
9186,314455,0
9187,314487,0
9188,314520,0
9189,314552,0
9190,314588,0
9191,314616,0
9192,314648,0
9193,314685,0
9194,314715,0
9195,314759,0
9196,314791,0
9197,314823,0
9198,314855,0
9199,314888,0
9200,314919,0
9201,314951,0
9202,314991,0
9203,315015,0
9204,315050,0
9205,315096,0
9206,315128,0
9207,315159,0
9208,315192,0
9209,315223,0
9210,315255,0
9211,315288,0
9212,315319,0
9213,315351,0
9214,315393,0
9215,315415,0
9216,315464,0
9217,315495,0
9218,315527,0
9219,315559,0
9220,315594,0
9221,315623,0
9222,315655,0
9223,315691,0
9224,315721,0
9225,315752,0
9226,315800,0
9227,315831,0
9228,315863,0
9229,315895,0
9230,315928,0
9231,315959,0
9232,315997,0
9233,316023,0
9234,316055,0
9235,316092,0
9236,316123,0
9237,316167,0
9238,316199,0
9239,316231,0
9240,316264,0
9241,316295,0
9242,316327,0
9243,316359,0
9244,316398,0
9245,316423,0
9246,316458,0
9247,316504,0
9248,316536,0
9249,316567,0
9250,316599,0
9251,316631,0
9252,316664,0
9253,316696,0
9254,316727,0
9255,316759,0
9256,316801,0
9257,316823,0
9258,316871,0
9259,316903,0
9260,316935,0
9261,316967,0
9262,317002,0
9263,317031,0
9264,317064,0
9265,317099,0
9266,317128,0
9267,317159,0
9268,317208,0
9269,317239,0
9270,317271,0
9271,317304,0
9272,317336,0
9273,317367,0
9274,317404,0
9275,317431,0
9276,317463,0
9277,317500,0
9278,317531,0
9279,317575,0
9280,317607,0
9281,317639,0
9282,317672,0
9283,317704,0
9284,317735,0
9285,317767,0
9286,317806,0
9287,317831,0
9288,317865,0
9289,317911,0
9290,317943,0
9291,317975,0
9292,318008,0
9293,318039,0
9294,318071,0
9295,318103,0
9296,318135,0
9297,318168,0
9298,318208,0
9299,318231,0
9300,318280,0
9301,318312,0
9302,318344,0
9303,318375,0
9304,318410,0
9305,318439,0
9306,318471,0
9307,318505,0
9308,318536,0
9309,318567,0
9310,318610,0
9311,318648,0
9312,318679,0
9313,318712,0
9314,318744,0
9315,318775,0
9316,318812,0
9317,318839,0
9318,318871,0
9319,318908,0
9320,318939,0
9321,318983,0
9322,319015,0
9323,319047,0
9324,319080,0
9325,319112,0
9326,319144,0
9327,319174,0
9328,319214,0
9329,319239,0
9330,319272,0
9331,319310,0
9332,319352,0
9333,319383,0
9334,319415,0
9335,319448,0
9336,319480,0
9337,319511,0
9338,319544,0
9339,319576,0
9340,319616,0
9341,319640,0
9342,319688,0
9343,319719,0
9344,319751,0
9345,319784,0
9346,319818,0
9347,319847,0
9348,319879,0
9349,319914,0
9350,319943,0
9351,319975,0
9352,320019,0
9353,320054,0
9354,320087,0
9355,320119,0
9356,320151,0
9357,320183,0
9358,320219,0
9359,320247,0
9360,320279,0
9361,320316,0
9362,320346,0
9363,320392,0
9364,320423,0
9365,320455,0
9366,320487,0
9367,320519,0
9368,320550,0
9369,320583,0
9370,320622,0
9371,320648,0
9372,320679,0
9373,320717,0
9374,320760,0
9375,320791,0
9376,320823,0
9377,320855,0
9378,320886,0
9379,320919,0
9380,320951,0
9381,320983,0
9382,321024,0
9383,321047,0
